,datetime,ip,name,latency,status
1223,1582126884.776894,10.6.0.1,pump1sensor,9.036064147949219,1
1224,1582126884.960384,10.7.0.4,chlorinepumpsensor,7.3699951171875,1
1225,1582126884.969957,10.7.0.3,pump3sensor,7.763147354125977,1
1226,1582126885.153695,10.6.0.2,valve2sensor,9.279012680053711,1
1227,1582126885.160409,10.7.0.4,chlorinevalvesensor,8.332014083862305,1
1228,1582126885.360744,10.7.0.4,chlorinatorsensor,9.071111679077148,1
1229,1582126885.370353,10.6.0.2,pump2sensor,9.078025817871094,1
1230,1582126885.569545,10.6.0.1,valve1sensor,9.263992309570312,1
1231,1582126885.579387,10.7.0.3,municipaltanksensor,8.753061294555664,1
1232,1582126885.583708,10.6.0.1,reservoirsensor,9.572029113769531,1
1233,1582126885.762659,10.7.0.3,valve3sensor,11.397838592529297,1
1234,1582126885.768609,10.7.0.4,chlorinetanksensor,10.641813278198242,1
1235,1582126885.784674,10.6.0.1,pump1sensor,7.336139678955078,1
1236,1582126885.9707,10.7.0.4,chlorinepumpsensor,8.682966232299805,1
1237,1582126885.981952,10.7.0.3,pump3sensor,10.785818099975586,1
1238,1582126886.164888,10.6.0.2,valve2sensor,9.913921356201172,1
1239,1582126886.171404,10.7.0.4,chlorinevalvesensor,10.067939758300781,1
1240,1582126886.373305,10.7.0.4,chlorinatorsensor,10.81991195678711,1
1241,1582126886.382929,10.6.0.2,pump2sensor,11.332988739013672,1
1242,1582126886.581476,10.6.0.1,valve1sensor,10.32710075378418,1
1243,1582126886.589397,10.7.0.3,municipaltanksensor,8.158206939697266,1
1244,1582126886.593298,10.6.0.1,reservoirsensor,8.037090301513672,1
1245,1582126886.773472,10.7.0.3,valve3sensor,9.092092514038086,1
1246,1582126886.778339,10.7.0.4,chlorinetanksensor,8.891105651855469,1
1247,1582126886.793032,10.6.0.1,pump1sensor,7.132768630981445,1
1248,1582126886.982071,10.7.0.4,chlorinepumpsensor,9.72890853881836,1
1249,1582126886.992623,10.7.0.3,pump3sensor,9.472846984863281,1
1250,1582126887.176849,10.6.0.2,valve2sensor,10.302066802978516,1
1251,1582126887.184231,10.7.0.4,chlorinevalvesensor,11.586904525756836,1
1252,1582126887.384118,10.7.0.4,chlorinatorsensor,9.177923202514648,1
1253,1582126887.392481,10.6.0.2,pump2sensor,8.151054382324219,1
1254,1582126887.592064,10.6.0.1,valve1sensor,8.955001831054688,1
1255,1582126887.60177,10.7.0.3,municipaltanksensor,11.132001876831055,1
1256,1582126887.60328,10.6.0.1,reservoirsensor,8.400917053222656,1
1257,1582126887.785299,10.7.0.3,valve3sensor,10.20193099975586,1
1258,1582126887.788457,10.7.0.4,chlorinetanksensor,8.591175079345703,1
1259,1582126887.801129,10.6.0.1,pump1sensor,7.762908935546875,1
1260,1582126887.992724,10.7.0.4,chlorinepumpsensor,9.373903274536133,1
1261,1582126888.002219,10.7.0.3,pump3sensor,8.867025375366211,1
1262,1582126888.187194,10.6.0.2,valve2sensor,8.690118789672852,1
1263,1582126888.195629,10.7.0.4,chlorinevalvesensor,9.771108627319336,1
1264,1582126888.394156,10.7.0.4,chlorinatorsensor,8.402109146118164,1
1265,1582126888.402649,10.6.0.2,pump2sensor,8.931875228881836,1
1266,1582126888.603738,10.6.0.1,valve1sensor,10.041952133178711,1
1267,1582126888.618193,10.7.0.3,municipaltanksensor,14.89400863647461,1
1268,1582126888.618811,10.6.0.1,reservoirsensor,13.908147811889648,1
1269,1582126888.796706,10.7.0.3,valve3sensor,9.793996810913086,1
1270,1582126888.80123,10.7.0.4,chlorinetanksensor,11.55400276184082,1
1271,1582126888.811157,10.6.0.1,pump1sensor,9.770870208740234,1
1272,1582126889.008462,10.7.0.4,chlorinepumpsensor,14.102935791015625,1
1273,1582126889.014855,10.7.0.3,pump3sensor,11.454105377197266,1
1274,1582126889.199578,10.6.0.2,valve2sensor,11.119842529296875,1
1275,1582126889.209501,10.7.0.4,chlorinevalvesensor,12.207984924316406,1
1276,1582126889.404793,10.7.0.4,chlorinatorsensor,9.00888442993164,1
1277,1582126889.415622,10.6.0.2,pump2sensor,11.371850967407227,1
1278,1582126889.616247,10.6.0.1,valve1sensor,10.869979858398438,1
1279,1582126889.629969,10.7.0.3,municipaltanksensor,10.528087615966797,1
1280,1582126889.630449,10.6.0.1,reservoirsensor,10.339975357055664,1
1281,1582126889.80809,10.7.0.3,valve3sensor,9.785175323486328,1
1282,1582126889.812462,10.7.0.4,chlorinetanksensor,10.004997253417969,1
1283,1582126889.821359,10.6.0.1,pump1sensor,8.671998977661133,1
1284,1582126890.022859,10.7.0.4,chlorinepumpsensor,13.484001159667969,1
1285,1582126890.030814,10.7.0.3,pump3sensor,14.719009399414062,1
1286,1582126890.211124,10.6.0.2,valve2sensor,9.81903076171875,1
1287,1582126890.21938,10.7.0.4,chlorinevalvesensor,8.011102676391602,1
1288,1582126890.416516,10.7.0.4,chlorinatorsensor,11.130809783935547,1
1289,1582126890.423932,10.6.0.2,pump2sensor,7.097959518432617,1
1290,1582126890.626326,10.6.0.1,valve1sensor,8.568048477172852,1
1291,1582126890.641276,10.6.0.1,reservoirsensor,9.173154830932617,1
1292,1582126890.642358,10.7.0.3,municipaltanksensor,10.801076889038086,1
1293,1582126890.817998,10.7.0.3,valve3sensor,8.680105209350586,1
1294,1582126890.821759,10.7.0.4,chlorinetanksensor,8.423805236816406,1
1295,1582126890.828375,10.6.0.1,pump1sensor,5.7811737060546875,1
1296,1582126891.030928,10.7.0.4,chlorinepumpsensor,6.823062896728516,1
1297,1582126891.039831,10.7.0.3,pump3sensor,7.747173309326172,1
1298,1582126891.221132,10.6.0.2,valve2sensor,8.699178695678711,1
1299,1582126891.230868,10.7.0.4,chlorinevalvesensor,10.186910629272461,1
1300,1582126891.426477,10.7.0.4,chlorinatorsensor,9.076118469238281,1
1301,1582126891.432697,10.6.0.2,pump2sensor,7.557868957519531,1
1302,1582126891.636286,10.6.0.1,valve1sensor,8.353948593139648,1
1303,1582126891.652415,10.6.0.1,reservoirsensor,10.69498062133789,1
1304,1582126891.656123,10.7.0.3,municipaltanksensor,12.180089950561523,1
1305,1582126891.827543,10.7.0.3,valve3sensor,9.099960327148438,1
1306,1582126891.833776,10.7.0.4,chlorinetanksensor,10.80179214477539,1
1307,1582126891.840621,10.6.0.1,pump1sensor,11.281013488769531,1
1308,1582126892.04205,10.7.0.4,chlorinepumpsensor,9.927988052368164,1
1309,1582126892.050311,10.7.0.3,pump3sensor,9.109020233154297,1
1310,1582126892.239555,10.7.0.4,chlorinevalvesensor,7.454872131347656,1
1311,1582126892.436334,10.7.0.4,chlorinatorsensor,8.244991302490234,1
1312,1582126892.438272,10.6.0.2,valve2sensor,215.83890914916992,1
1313,1582126892.443439,10.6.0.2,pump2sensor,9.514808654785156,1
1314,1582126892.646322,10.6.0.1,valve1sensor,8.564949035644531,1
1315,1582126892.659905,10.6.0.1,reservoirsensor,6.554841995239258,1
1316,1582126892.666193,10.7.0.3,municipaltanksensor,8.857011795043945,1
1317,1582126892.837754,10.7.0.3,valve3sensor,8.545160293579102,1
1318,1582126892.843786,10.7.0.4,chlorinetanksensor,8.800983428955078,1
1319,1582126892.850977,10.6.0.1,pump1sensor,9.135007858276367,1
1320,1582126893.051143,10.7.0.4,chlorinepumpsensor,7.901906967163086,1
1321,1582126893.060669,10.7.0.3,pump3sensor,9.011983871459961,1
1322,1582126893.251045,10.7.0.4,chlorinevalvesensor,9.763002395629883,1
1323,1582126893.446996,10.7.0.4,chlorinatorsensor,9.216070175170898,1
1324,1582126893.452384,10.6.0.2,valve2sensor,12.532949447631836,1
1325,1582126893.457517,10.6.0.2,pump2sensor,12.830972671508789,1
1326,1582126893.658206,10.6.0.1,valve1sensor,10.286092758178711,1
1327,1582126893.672392,10.6.0.1,reservoirsensor,10.879993438720703,1
1328,1582126893.675359,10.7.0.3,municipaltanksensor,7.973909378051758,1
1329,1582126893.850913,10.7.0.3,valve3sensor,11.92784309387207,1
1330,1582126893.858452,10.7.0.4,chlorinetanksensor,13.04483413696289,1
1331,1582126893.861753,10.6.0.1,pump1sensor,9.74893569946289,1
1332,1582126894.060452,10.7.0.4,chlorinepumpsensor,8.079051971435547,1
1333,1582126894.070115,10.7.0.3,pump3sensor,8.72802734375,1
1334,1582126894.261272,10.7.0.4,chlorinevalvesensor,8.607149124145508,1
1335,1582126894.458011,10.7.0.4,chlorinatorsensor,9.37199592590332,1
1336,1582126894.464737,10.6.0.2,valve2sensor,11.110782623291016,1
1337,1582126894.467475,10.6.0.2,pump2sensor,9.205102920532227,1
1338,1582126894.667501,10.6.0.1,valve1sensor,7.674217224121094,1
1339,1582126894.682317,10.6.0.1,reservoirsensor,8.574962615966797,1
1340,1582126894.685184,10.7.0.3,municipaltanksensor,8.61501693725586,1
1341,1582126894.861895,10.7.0.3,valve3sensor,9.31406021118164,1
1342,1582126894.871842,10.7.0.4,chlorinetanksensor,12.109041213989258,1
1343,1582126894.873487,10.6.0.1,pump1sensor,10.864973068237305,1
1344,1582126895.072083,10.7.0.4,chlorinepumpsensor,10.334014892578125,1
1345,1582126895.083277,10.7.0.3,pump3sensor,11.938810348510742,1
1346,1582126895.271941,10.7.0.4,chlorinevalvesensor,10.185003280639648,1
1347,1582126895.46768,10.7.0.4,chlorinatorsensor,8.412837982177734,1
1348,1582126895.474969,10.6.0.2,valve2sensor,8.983135223388672,1
1349,1582126895.476349,10.6.0.2,pump2sensor,7.616996765136719,1
1350,1582126895.678806,10.6.0.1,valve1sensor,9.665966033935547,1
1351,1582126895.690737,10.6.0.1,reservoirsensor,6.8378448486328125,1
1352,1582126895.694621,10.7.0.3,municipaltanksensor,8.120059967041016,1
1353,1582126895.87296,10.7.0.3,valve3sensor,9.398937225341797,1
1354,1582126895.886784,10.7.0.4,chlorinetanksensor,13.566970825195312,1
1355,1582126895.88817,10.6.0.1,pump1sensor,13.448953628540039,1
1356,1582126896.082689,10.7.0.4,chlorinepumpsensor,8.944034576416016,1
1357,1582126896.091879,10.7.0.3,pump3sensor,7.369041442871094,1
1358,1582126896.283727,10.7.0.4,chlorinevalvesensor,10.153055191040039,1
1359,1582126896.479596,10.7.0.4,chlorinatorsensor,10.238885879516602,1
1360,1582126896.488648,10.6.0.2,valve2sensor,12.35818862915039,1
1361,1582126896.490339,10.6.0.2,pump2sensor,12.771844863891602,1
1362,1582126896.6889,10.6.0.1,valve1sensor,8.46719741821289,1
1363,1582126896.703057,10.6.0.1,reservoirsensor,10.735034942626953,1
1364,1582126896.704086,10.7.0.3,municipaltanksensor,8.249044418334961,1
1365,1582126896.88346,10.7.0.3,valve3sensor,8.722066879272461,1
1366,1582126896.896468,10.7.0.4,chlorinetanksensor,8.452177047729492,1
1367,1582126896.900385,10.6.0.1,pump1sensor,10.978937149047852,1
1368,1582126897.092662,10.7.0.4,chlorinepumpsensor,8.340120315551758,1
1369,1582126897.10253,10.7.0.3,pump3sensor,9.45591926574707,1
1370,1582126897.294262,10.7.0.4,chlorinevalvesensor,8.893013000488281,1
1371,1582126897.491052,10.7.0.4,chlorinatorsensor,9.779930114746094,1
1372,1582126897.498053,10.6.0.2,valve2sensor,8.182048797607422,1
1373,1582126897.500426,10.6.0.2,pump2sensor,8.879899978637695,1
1374,1582126897.698084,10.6.0.1,valve1sensor,7.539033889770508,1
1375,1582126897.714379,10.7.0.3,municipaltanksensor,9.052038192749023,1
1376,1582126897.715195,10.6.0.1,reservoirsensor,10.552167892456055,1
1377,1582126897.893294,10.7.0.3,valve3sensor,8.215904235839844,1
1378,1582126897.907466,10.7.0.4,chlorinetanksensor,10.090827941894531,1
1379,1582126897.911772,10.6.0.1,pump1sensor,10.138988494873047,1
1380,1582126898.106167,10.7.0.4,chlorinepumpsensor,11.892080307006836,1
1381,1582126898.112413,10.7.0.3,pump3sensor,8.697032928466797,1
1382,1582126898.305511,10.7.0.4,chlorinevalvesensor,9.611129760742188,1
1383,1582126898.500889,10.7.0.4,chlorinatorsensor,8.213996887207031,1
1384,1582126898.509611,10.6.0.2,valve2sensor,10.256052017211914,1
1385,1582126898.509955,10.6.0.2,pump2sensor,8.585929870605469,1
1386,1582126898.709422,10.6.0.1,valve1sensor,9.699106216430664,1
1387,1582126898.723792,10.7.0.3,municipaltanksensor,8.163928985595703,1
1388,1582126898.725399,10.6.0.1,reservoirsensor,8.611917495727539,1
1389,1582126898.903327,10.7.0.3,valve3sensor,8.383989334106445,1
1390,1582126898.919539,10.7.0.4,chlorinetanksensor,10.890960693359375,1
1391,1582126898.923692,10.6.0.1,pump1sensor,10.707855224609375,1
1392,1582126899.115657,10.7.0.4,chlorinepumpsensor,9.21010971069336,1
1393,1582126899.123701,10.7.0.3,pump3sensor,9.402990341186523,1
1394,1582126899.316124,10.7.0.4,chlorinevalvesensor,8.955001831054688,1
1395,1582126899.511754,10.7.0.4,chlorinatorsensor,9.251832962036133,1
1396,1582126899.518413,10.6.0.2,valve2sensor,7.478952407836914,1
1397,1582126899.518738,10.6.0.2,pump2sensor,7.401943206787109,1
1398,1582126899.719199,10.6.0.1,valve1sensor,8.520126342773438,1
1399,1582126899.735855,10.7.0.3,municipaltanksensor,10.479927062988281,1
1400,1582126899.913441,10.7.0.3,valve3sensor,8.503198623657227,1
1401,1582126899.932981,10.7.0.4,chlorinetanksensor,12.25900650024414,1
1402,1582126899.946894,10.6.0.1,reservoirsensor,220.2129364013672,1
1403,1582126900.125974,10.7.0.4,chlorinepumpsensor,8.64100456237793,1
1404,1582126900.140135,10.7.0.3,pump3sensor,14.598846435546875,1
1405,1582126900.14634,10.6.0.1,pump1sensor,221.03214263916016,1
1406,1582126900.325625,10.7.0.4,chlorinevalvesensor,7.867097854614258,1
1407,1582126900.522822,10.7.0.4,chlorinatorsensor,9.266138076782227,1
1408,1582126900.529973,10.6.0.2,pump2sensor,9.595870971679688,1
1409,1582126900.530801,10.6.0.2,valve2sensor,11.132955551147461,1
1410,1582126900.729565,10.6.0.1,valve1sensor,8.733987808227539,1
1411,1582126900.744242,10.7.0.3,municipaltanksensor,6.785154342651367,1
1412,1582126900.922921,10.7.0.3,valve3sensor,8.218050003051758,1
1413,1582126900.940892,10.7.0.4,chlorinetanksensor,7.150888442993164,1
1414,1582126900.955312,10.6.0.1,reservoirsensor,6.831884384155273,1
1415,1582126901.136642,10.7.0.4,chlorinepumpsensor,9.042978286743164,1
1416,1582126901.151481,10.7.0.3,pump3sensor,10.149002075195312,1
1417,1582126901.156479,10.6.0.1,pump1sensor,8.953094482421875,1
1418,1582126901.337322,10.7.0.4,chlorinevalvesensor,10.410070419311523,1
1419,1582126901.534136,10.7.0.4,chlorinatorsensor,9.652137756347656,1
1420,1582126901.541299,10.6.0.2,pump2sensor,9.640932083129883,1
1421,1582126901.740004,10.6.0.1,valve1sensor,8.773088455200195,1
1422,1582126901.750611,10.6.0.2,valve2sensor,218.51587295532227,1
1423,1582126901.932034,10.7.0.3,valve3sensor,7.470846176147461,1
1424,1582126901.948073,10.7.0.4,chlorinetanksensor,6.623983383178711,1
1425,1582126901.958517,10.7.0.3,municipaltanksensor,212.77308464050293,1
1426,1582126901.964132,10.6.0.1,reservoirsensor,7.238864898681641,1
1427,1582126902.146775,10.7.0.4,chlorinepumpsensor,8.498907089233398,1
1428,1582126902.16178,10.7.0.3,pump3sensor,9.188175201416016,1
1429,1582126902.167245,10.6.0.1,pump1sensor,9.158134460449219,1
1430,1582126902.346843,10.7.0.4,chlorinevalvesensor,8.224010467529297,1
1431,1582126902.542504,10.7.0.4,chlorinatorsensor,7.7419281005859375,1
1432,1582126902.552613,10.6.0.2,pump2sensor,9.416818618774414,1
1433,1582126902.750358,10.6.0.1,valve1sensor,8.722066879272461,1
1434,1582126902.941327,10.7.0.3,valve3sensor,7.688999176025391,1
1435,1582126902.956541,10.7.0.4,chlorinetanksensor,6.886005401611328,1
1436,1582126902.965939,10.7.0.3,municipaltanksensor,6.211042404174805,1
1437,1582126902.966242,10.6.0.2,valve2sensor,214.0369415283203,1
1438,1582126902.97434,10.6.0.1,reservoirsensor,8.976936340332031,1
1439,1582126903.158786,10.7.0.4,chlorinepumpsensor,10.480880737304688,1
1440,1582126903.171103,10.7.0.3,pump3sensor,8.124113082885742,1
1441,1582126903.179981,10.6.0.1,pump1sensor,11.508941650390625,1
1442,1582126903.357147,10.7.0.4,chlorinevalvesensor,8.697986602783203,1
1443,1582126903.55276,10.7.0.4,chlorinatorsensor,8.605003356933594,1
1444,1582126903.562307,10.6.0.2,pump2sensor,8.935928344726562,1
1445,1582126903.761423,10.6.0.1,valve1sensor,9.447097778320312,1
1446,1582126903.952898,10.7.0.3,valve3sensor,9.956836700439453,1
1447,1582126903.966171,10.7.0.4,chlorinetanksensor,8.847951889038086,1
1448,1582126903.976794,10.6.0.2,valve2sensor,9.231805801391602,1
1449,1582126903.977313,10.7.0.3,municipaltanksensor,10.185003280639648,1
1450,1582126903.983484,10.6.0.1,reservoirsensor,7.998943328857422,1
1451,1582126904.183834,10.7.0.3,pump3sensor,10.413885116577148,1
1452,1582126904.188169,10.6.0.1,pump1sensor,6.92296028137207,1
1453,1582126904.368351,10.7.0.4,chlorinevalvesensor,9.739160537719727,1
1454,1582126904.382602,10.7.0.4,chlorinepumpsensor,222.20087051391602,1
1455,1582126904.565466,10.7.0.4,chlorinatorsensor,11.092185974121094,1
1456,1582126904.572026,10.6.0.2,pump2sensor,8.43191146850586,1
1457,1582126904.774017,10.6.0.1,valve1sensor,11.301040649414062,1
1458,1582126904.964918,10.7.0.3,valve3sensor,10.361909866333008,1
1459,1582126904.981404,10.7.0.4,chlorinetanksensor,13.982057571411133,1
1460,1582126904.988738,10.6.0.2,valve2sensor,10.706901550292969,1
1461,1582126904.995778,10.6.0.1,reservoirsensor,11.107921600341797,1
1462,1582126905.194969,10.7.0.3,pump3sensor,9.495973587036133,1
1463,1582126905.199268,10.6.0.1,pump1sensor,9.874105453491211,1
1464,1582126905.206338,10.7.0.3,municipaltanksensor,225.36110877990723,1
1465,1582126905.393838,10.7.0.4,chlorinepumpsensor,9.998083114624023,1
1466,1582126905.575727,10.7.0.4,chlorinatorsensor,8.647918701171875,1
1467,1582126905.583058,10.7.0.4,chlorinevalvesensor,213.0739688873291,1
1468,1582126905.584652,10.6.0.2,pump2sensor,11.328935623168945,1
1469,1582126905.784517,10.6.0.1,valve1sensor,8.996009826660156,1
1470,1582126905.988974,10.7.0.4,chlorinetanksensor,6.364107131958008,1
1471,1582126905.996989,10.6.0.2,valve2sensor,7.646083831787109,1
1472,1582126906.004733,10.6.0.1,reservoirsensor,7.536888122558594,1
1473,1582126906.17891,10.7.0.3,valve3sensor,212.33296394348145,1
1474,1582126906.208004,10.7.0.3,pump3sensor,11.420965194702148,1
1475,1582126906.213312,10.6.0.1,pump1sensor,12.809038162231445,1
1476,1582126906.218609,10.7.0.3,municipaltanksensor,11.081933975219727,1
1477,1582126906.404349,10.7.0.4,chlorinepumpsensor,8.886098861694336,1
1478,1582126906.585981,10.7.0.4,chlorinatorsensor,8.605003356933594,1
1479,1582126906.593721,10.7.0.4,chlorinevalvesensor,10.432004928588867,1
1480,1582126906.59583,10.6.0.2,pump2sensor,9.124040603637695,1
1481,1582126906.795275,10.6.0.1,valve1sensor,9.087085723876953,1
1482,1582126907.001984,10.7.0.4,chlorinetanksensor,11.354923248291016,1
1483,1582126907.007427,10.6.0.2,valve2sensor,10.033845901489258,1
1484,1582126907.014284,10.6.0.1,reservoirsensor,8.903980255126953,1
1485,1582126907.191149,10.7.0.3,valve3sensor,10.296106338500977,1
1486,1582126907.219072,10.7.0.3,pump3sensor,9.746074676513672,1
1487,1582126907.224586,10.6.0.1,pump1sensor,10.087013244628906,1
1488,1582126907.228617,10.7.0.3,municipaltanksensor,8.667945861816406,1
1489,1582126907.596269,10.7.0.4,chlorinatorsensor,8.630990982055664,1
1490,1582126907.605365,10.7.0.4,chlorinevalvesensor,10.397911071777344,1
1491,1582126907.608152,10.6.0.2,pump2sensor,11.074066162109375,1
1492,1582126907.630755,10.7.0.4,chlorinepumpsensor,225.17085075378418,1
1493,1582126907.809481,10.6.0.1,valve1sensor,12.603998184204102,1
1494,1582126908.015187,10.7.0.4,chlorinetanksensor,11.931180953979492,1
1495,1582126908.020227,10.6.0.2,valve2sensor,11.55710220336914,1
1496,1582126908.025914,10.6.0.1,reservoirsensor,10.246992111206055,1
1497,1582126908.201412,10.7.0.3,valve3sensor,8.639097213745117,1
1498,1582126908.228564,10.7.0.3,pump3sensor,8.300065994262695,1
1499,1582126908.23551,10.6.0.1,pump1sensor,10.123968124389648,1
1500,1582126908.239063,10.7.0.3,municipaltanksensor,9.432077407836914,1
1501,1582126908.607099,10.7.0.4,chlorinatorsensor,9.430885314941406,1
1502,1582126908.618012,10.6.0.2,pump2sensor,8.644819259643555,1
1503,1582126908.618688,10.7.0.4,chlorinevalvesensor,12.104988098144531,1
1504,1582126908.640649,10.7.0.4,chlorinepumpsensor,8.328914642333984,1
1505,1582126908.821931,10.6.0.1,valve1sensor,11.226892471313477,1
1506,1582126909.027275,10.7.0.4,chlorinetanksensor,11.56306266784668,1
1507,1582126909.033734,10.6.0.2,valve2sensor,12.412071228027344,1
1508,1582126909.037501,10.6.0.1,reservoirsensor,10.057926177978516,1
1509,1582126909.215289,10.7.0.3,valve3sensor,12.669086456298828,1
1510,1582126909.238644,10.7.0.3,pump3sensor,8.907079696655273,1
1511,1582126909.246458,10.6.0.1,pump1sensor,9.727001190185547,1
1512,1582126909.251551,10.7.0.3,municipaltanksensor,10.083198547363281,1
1513,1582126909.618412,10.7.0.4,chlorinatorsensor,10.085821151733398,1
